"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"37","172068_x_at","cdk-7","171784","Cyclin-dependent kinase 7",-0.109082230902683,9.73902752650624,-0.956272849487149,0.352773791901247,0.695358731755512,-6.7498175412067
"38","172084_x_at","madd-2","178619","hypothetical protein",-0.0703284579301533,5.35894328320561,-0.55909525969294,0.58362659948678,0.841536279342971,-7.05592093445085
"39","172092_s_at","F53H1.1","176943","hypothetical protein",-0.284966223701436,5.60197011293371,-1.75559077858624,0.0977537116742486,0.388591971097823,-5.72948687772604
"40","172100_x_at","mlc-2","181775","Myosin regulatory light chain 2",0.0130658450972749,11.1446396464633,0.113959011151577,0.910649169114079,0.972636643600422,-7.21243743358035
"41","172152_x_at","unc-11","171952","Phosphatidylinositol-binding clathrin assembly protein unc-11",0.0432171995268673,5.79819152061156,0.354201936658371,0.727685701746458,0.90442165287308,-7.15334690816866
"42","172156_x_at","Y54G2A.36","3565378","hypothetical protein",-0.0810581983401821,10.5034605910141,-0.746278356468186,0.466028317200173,0.775164771729047,-6.93033923942962
"43","172159_x_at","fip-5","181237","Fungus-Induced Protein",0.38107995796886,6.39773672026567,2.09465383794081,0.0520106206539083,0.26397150090544,-5.16860460622187
"44","172164_x_at","C06C6.9","182311","hypothetical protein",0.121426375244932,3.54635258479749,0.741273725910526,0.468975358099212,0.777585384999489,-6.93413859492917
"45","172177_x_at","pbo-1","175385","hypothetical protein",-0.101463329423888,4.85750412875525,-0.48549611160068,0.633725471047627,0.862349166581314,-7.09581508239315
"46","172184_x_at","clec-174","189943","C-type lectin domain-containing protein",0.114429031682549,6.98627174158804,0.548557768891078,0.590674833178323,0.844664635775579,-7.0619657081403
"47","172189_at","F46A8.7","185823","hypothetical protein",0.00920915147149426,5.56563979666616,0.0548439444539881,0.956923173512874,0.986006828156334,-7.21769965654807
"48","172190_x_at","serp-1.1","181669","hypothetical protein",-0.166653008040946,7.25807041198295,-1.43187292860844,0.170901513852695,0.509406227852563,-6.20016814722209
"49","172193_at","T12D8.5","176797","hypothetical protein",0.288841719531356,8.87428057532257,0.929193827995906,0.366219971725912,0.706680833918117,-6.77536704117464
"50","172196_x_at","col-65","187138","Col_cuticle_N domain-containing protein",0.134062310459411,7.44585698641965,1.12786953126163,0.275552523979579,0.630604401743591,-6.57294255547727
"51","172214_x_at","flp-15","176803","FMRF-Like Peptide",-0.0365462714695735,6.60263438955307,-0.187632690748223,0.853458817397734,0.957101465550953,-7.20073176839946
"52","172218_x_at","dod-6","176433","ShKT domain-containing protein",0.204820635093452,8.84100556677705,0.979412514843577,0.341557381106305,0.684548864163169,-6.72746549258128
"53","172223_x_at","ssp-37","173127","MSP domain-containing protein",-0.202823038117323,7.66436357853633,-1.67924196678859,0.111990144971213,0.416220057513332,-5.84669858492835
"54","172229_x_at","T16A9.5","179924","hypothetical protein",0.130276238964781,4.23812222811392,0.84337169975967,0.411113258152886,0.736085138041019,-6.85194434825526
"55","172232_x_at","nspa-9","183368","Nematode Specific Peptide family, group A",-0.188205356297164,3.92913692597292,-1.18794762418943,0.251718590317747,0.599809440928575,-6.50510045973966
"56","172236_x_at","nlp-51","174729","Neuropeptide-Like Protein",-0.0434747562015545,6.51945929102022,-0.323614012002224,0.75030689153436,0.911831743301235,-7.16420921272714
"57","172241_x_at","fipr-24","183286","FIP (Fungus-Induced Protein) Related",0.619954976190144,6.36275068089495,2.90858097228923,0.0100327906476244,0.0873901164841411,-3.62237166364394
"58","172242_x_at","F36D1.4","185346","hypothetical protein",0.119886337613435,4.58925406451712,0.725578669211087,0.478290384899786,0.784606965000828,-6.94589856877228
"59","172248_x_at","T20G5.8","188660","ShKT domain-containing protein",-0.000644741237735502,7.48076229988106,-0.00402579274145548,0.996836294336843,0.999681066795179,-7.21927789993851
"60","172252_x_at","H25K10.4","186780","DUF4440 domain-containing protein",0.0802255712633677,5.01078127499449,0.5531904710204,0.587570872992303,0.843568438037895,-7.05932183035663
"61","172256_x_at","cya-2","186646","CYCLIN domain-containing protein",0.0529692743066565,6.15036220536961,0.42923532916358,0.67331915932303,0.8803060143232,-7.12262323960956
"62","172270_x_at","allo-1","177962","Allophagy receptor allo-1",0.1399983734212,10.1999979905474,1.32655378901819,0.202773560201425,0.548056364629035,-6.33745913915897
"63","172286_x_at","W09C3.8","189312","hypothetical protein",0.0609907194476316,4.9025915027935,0.411395599899879,0.686090973316336,0.885383802484715,-7.13045090679904
"64","172303_x_at","W05H9.3","189229","ncRNA",0.65202230662977,7.54396902001963,4.56394663278427,0.000297763464005059,0.0049469069517972,-0.138490915178613
"65","172304_x_at","C32E8.4","171947","hypothetical protein",0.391114832102031,4.24287910975146,2.76378673279035,0.0135728337170401,0.109687435271429,-3.91264193460268
"66","172310_x_at","Y9D1A.1","174214","hypothetical protein",-0.160545131090315,6.14303175430963,-1.28194130999332,0.217631517717098,0.564731442987119,-6.39307253769784
"67","172318_x_at","scrm-1","173053","Phospholipid scramblase",0.012522970095862,7.15148217081361,0.112055031234415,0.912135336464045,0.972849701895521,-7.21266429581197
"68","172333_x_at","msd-2","260109","MSP domain-containing protein",0.119088826253501,3.74498972243691,0.757229261083245,0.459619090827954,0.769783036742735,-6.9219424245721
"69","172343_x_at","nlp-31","178804","QWGYGGY-amide",2.43202567903775,8.62114282620357,14.3654221001129,9.80114839226218e-11,2.72471925304889e-08,14.9651574866151
"70","172347_at","C36A4.10","175494","hypothetical protein",-0.467436346356196,4.33930160288108,-3.42711234404593,0.00334114847799621,0.0373527859336305,-2.55049690639321
"71","172352_at","C33A12.4","177784","hypothetical protein",0.0922290926489815,6.14098533242535,0.395461288632104,0.697582295874777,0.893167887984413,-7.13716727149796
"72","172360_x_at","abu-15","182136","Activated in Blocked Unfolded protein response",-0.251357297545832,4.37440557599164,-1.19194828503567,0.250188935142292,0.596846601569426,-6.50047722407887
"73","172363_x_at","F53A9.6","186145","hypothetical protein",0.60259278093935,8.80151670633799,3.4640500782163,0.0030875892060067,0.0352746492850629,-2.47277975261835
"74","172375_x_at","nlp-29","178805","QWGYGGY-amide",2.34502659431654,8.36252786696286,10.4860032322752,1.06821554599925e-08,1.0281260055088e-06,10.2740483611465
"75","172385_x_at","nlp-50","174115","Neuropeptide-Like Protein",-0.0526234357650806,6.1346629979248,-0.357089268062251,0.725563341665611,0.904034574803977,-7.15227167140512
"76","172386_x_at","nlp-30","3565444","QWGYGGY-amide",2.29294081667156,7.3143209579718,14.6066671714464,7.59366030868891e-11,2.26182596337377e-08,15.2164529088035
"77","172390_x_at","sdz-37","191391","SKN-1 Dependent Zygotic transcript",-0.0838184995624207,5.78217974728173,-0.520379917235072,0.609729840550461,0.855583457763332,-7.07758438055517
"78","172400_x_at","ilys-5","180928","Invertebrate LYSozyme",-0.049308599486114,11.0438845015035,-0.331406400749394,0.744520759406705,0.909426638470704,-7.16153379552235
"79","172403_x_at","math-27","173545","pseudo",-0.142961112600789,4.30826878479628,-0.870281248545635,0.396665291050059,0.727714150320609,-6.82865969752101
"80","172405_x_at","cnc-3","178636","CaeNaCin (Caenorhabditis bacteriocin)",-0.108517787188834,8.17329952293463,-0.731845627553105,0.474557735328645,0.781867149869794,-6.9412311336753
"81","172407_x_at","atf-7","175587","BZIP domain-containing protein",0.161106559681702,9.21297423601187,1.59952687355313,0.128726017216283,0.445000268179999,-5.96512534341883
"82","172422_x_at","K10D6.2","179548","hypothetical protein",-0.248760902337303,5.60277428993198,-1.5578336234847,0.138296107250028,0.462157393659759,-6.02539398849604
"83","172427_x_at","nlp-28","181845","QWGYGGY-amide",1.9071139851273,8.6740019612264,11.0921072496178,4.72294774621797e-09,5.32288975722404e-07,11.0981295613692
"84","172437_x_at","cnc-2","178637","CaeNaCin (Caenorhabditis bacteriocin)",2.35457475856584,8.55373588568342,12.1745877380774,1.19465400485785e-09,2.01043336555034e-07,12.4794725375617
"85","172462_x_at","F07C6.4","178235","DUF3338 domain-containing protein;FERM domain-containing protein",0.0635753578375029,7.44436882670188,0.607579082161884,0.551760158168779,0.823025932209601,-7.02668626699026
"86","172473_at","F28F5.4","3896752","hypothetical protein",0.245684952308687,4.8275941188869,2.17847566264245,0.0442298520547918,0.241119813288832,-5.02089294986312
"87","172475_x_at","col-145","179297","Putative cuticle collagen 145",0.096023862776855,5.96108564642919,0.632345151090167,0.53584974509999,0.811398548282227,-7.01085663974463
"88","172490_at","F39F10.4","181738","hypothetical protein",-0.27493761861371,2.98593916210188,-1.41224917368768,0.176509363347815,0.519438281693992,-6.22637479973222
"89","172493_x_at","ash-2","174838","B30.2/SPRY domain-containing protein;Set1/Ash2 histone methyltransferase complex subunit ash-2",0.0227332287310826,8.60211075174075,0.185672681099186,0.854970941834905,0.957101465550953,-7.20111698251052
"90","172515_x_at","W08A12.2","178786","hypothetical protein",0.579995505033186,8.32976223842851,3.77570873812945,0.00158528062934349,0.0204031488406246,-1.81305835656099
"91","172516_x_at","Y39G8B.1","175047","Aldo_ket_red domain-containing protein",-0.0362666295218101,8.33881113197766,-0.221362527691865,0.827533812119538,0.946564251683949,-7.19347204671081
"92","172531_x_at","Y46H3C.5","178653","hypothetical protein",-0.207220816432848,5.23224555946888,-1.32992186965213,0.201685393073342,0.547819363819751,-6.33319810507404
"93","172540_x_at","twk-17","181024","TWiK family of potassium channels",-0.0522000890639847,4.01673459879807,-0.31883509586168,0.753863049826205,0.913751719761242,-7.16581890167608
"94","172558_s_at","zgpa-1","177568","Zinc finger G-PAtch domain-containing protein homolog",-0.399931174086446,6.08739378538247,-2.42809506615143,0.0269795086438034,0.179147374274937,-4.56312084579054
"95","172564_x_at","nlp-61","184956","Neuropeptide-Like Protein",0.0336162081096756,5.72300538564532,0.210470743149796,0.835884444476375,0.950142009921372,-7.1959465174912
"96","172568_x_at","Y43F8B.2","180278","DUF727 domain-containing protein",0.420221273564874,9.56590530132993,3.06900658688636,0.00715638765573842,0.067823037555521,-3.2954241586187
"97","172570_x_at","Y51A2D.14","180214","hypothetical protein",-0.0492572600846852,9.41509120739657,-0.418401302550591,0.681063482275132,0.882820864497141,-7.12741573858651
"98","172583_x_at","fbxa-24","173727","FTH domain-containing protein",0.275822358544041,4.57113558203924,1.53428793509357,0.143960785840383,0.46936393819734,-6.05890841465365
"99","172587_x_at","abu-8","178904","Activated in Blocked Unfolded protein response",0.233000087098993,4.94375792386627,1.50519775077231,0.151226520018824,0.481398762173553,-6.09978584222214
"100","172588_x_at","flp-21","182944","FMRF-Like Peptide",-0.00697217802543904,4.66441391481402,-0.0519432035629164,0.959199308718807,0.986585254740511,-7.21786305779559
"101","172592_x_at","T20D4.15","188650","DUF19 domain-containing protein",0.0449461420767872,4.60321960608385,0.316282628627802,0.755764776810523,0.914227539675574,-7.16666896265884
"102","172594_x_at","fbxa-60","188448","F-box domain-containing protein",0.0630971453592846,7.6966770703451,0.455551770575205,0.654666193701803,0.871680758442971,-7.11048369089192
"103","172609_x_at","cin-4","191525","DNA topoisomerase-like protein cin-4",-0.0748749088089182,7.77418642866044,-0.686400308450501,0.502019208547314,0.797023794967975,-6.97422158806349
"104","172610_x_at","ZC239.14","191124","BTB domain-containing protein",-0.0169743249319083,5.23320742214993,-0.0968140481601596,0.924043452519421,0.976349826429218,-7.2143427111996
"105","172622_x_at","W04E12.7","189193","hypothetical protein",-0.221703257507875,4.47411049083315,-1.32608488087301,0.202925426136026,0.548056364629035,-6.33805167515446
"106","172635_x_at","nspe-7","189661","Nematode Specific Peptide family, group E",-0.41099756761106,4.83660552590132,-1.92664054186734,0.0714756143467322,0.323268234084461,-5.45432032827178
"107","172655_x_at","F47B7.1","180666","UPF0057 membrane protein F47B7.1",0.18272356033858,8.48293289135724,1.44572869762321,0.167030451958581,0.506213431602802,-6.18149520802369
"108","172659_x_at","T23F2.5","180823","UPF0057 membrane protein T23F2.5",-0.13761974402718,10.1369685566026,-1.14171776337026,0.269914202268626,0.622878928312214,-6.55757016053239
"109","172660_s_at","Y38E10A.24","174898","hypothetical protein",-0.118902789498192,8.47782912842415,-1.23724322459576,0.233362822350186,0.579884157462454,-6.44722832618104
"110","172661_x_at","his-31","191677","Histone H4",-0.0313647389444629,6.78729888418372,-0.241552710518475,0.812111170100327,0.940523038331399,-7.18855705139547
"111","172663_x_at","Y57G11C.20","353433","hypothetical protein",0.340960340972435,4.54075771954305,2.39581131955482,0.0287865704909031,0.185820431806604,-4.6237114225231
"112","172669_x_at","ssp-10","177834","Sperm-specific class P protein 10",-0.0600755460238886,6.64010094640926,-0.538086808651161,0.59772073432833,0.847245375625163,-7.06786246794719
"113","172673_x_at","vit-4","180646","Vitellogenin-4",-0.148433382203773,9.73227406788598,-0.713585036370953,0.485482592282573,0.789585675472326,-6.95472603028966
"114","172692_x_at","C50F4.6","3565041","hypothetical protein",-0.200775688350459,7.20929551999696,-1.12077041016254,0.278476791219564,0.632365803606997,-6.58076078520183
"115","172700_x_at","col-157","188426","Col_cuticle_N domain-containing protein",0.0762853026805637,10.007658109182,0.580687752072684,0.569319165742579,0.835187251687341,-7.04318907566316
"116","172701_x_at","col-125","178029","Col_cuticle_N domain-containing protein",0.0685377189569465,9.85696506563214,0.60252601293726,0.555037328758182,0.824547795127047,-7.02984181164811
"117","172703_x_at","col-160","179804","Col_cuticle_N domain-containing protein",0.156397605396272,9.74167832984129,1.0487958679064,0.309433021934656,0.658064342902683,-6.6576145130042
"118","172705_x_at","col-159","179803","Col_cuticle_N domain-containing protein",0.0387613329036309,9.00508276519193,0.236511708632007,0.81595464545892,0.942007439524833,-7.18982409902461
"119","172706_x_at","F53F1.4","179822","hypothetical protein",0.130687130546639,6.18811369210932,0.770613341352209,0.451859494828405,0.763575875479039,-6.91152518001841
"120","172707_x_at","tat-4","174031","GyrI-like domain-containing protein;Phospholipid-transporting ATPase",0.163473321314815,4.09158580497746,1.39380685301156,0.181915347651481,0.524610649866304,-6.2507454122149
"121","172709_x_at","col-147","179351","Col_cuticle_N domain-containing protein",-0.206385231280908,9.2138127979565,-1.03551691330389,0.315406764400878,0.663260820752225,-6.67130817556364
"122","172710_x_at","col-146","188178","Col_cuticle_N domain-containing protein",-0.257425718897268,9.33768196462585,-2.05156509205119,0.0564800418645631,0.278451056680279,-5.24323883498535
"123","172717_x_at","slo-2","181332","SLOwpoke potassium channel family",-0.206928301465336,4.80924015032717,-1.40451542967085,0.178760221827981,0.520915531112983,-6.23662516929432
"124","172724_x_at","msp-33","173844","Major sperm protein 33",0.323565144635642,4.10412138341233,2.02455711349044,0.0594567417679626,0.286629610603935,-5.28955273342694
"125","172729_x_at","col-73","184366","Col_cuticle_N domain-containing protein",-0.0179551389430195,8.02522685907502,-0.115869077028171,0.909158594713757,0.972321775072506,-7.21220601174102
"126","172741_x_at","F41F3.3","178856","hypothetical protein",-0.00902463652382934,7.02444597849834,-0.0556423291962345,0.956296768504016,0.985806587079732,-7.21765312551234
"127","172742_x_at","nrf-6","174287","Nose resistant to fluoxetine protein 6",-0.169273027373569,7.95308058396974,-1.47484775094392,0.159129735384352,0.493361335726949,-6.14180097819345
"128","172744_at","mtl-1","179060","Metallothionein-1",0.0166095079100508,9.15902010894821,0.0620223069870913,0.9512921946622,0.983897442183985,-7.21725714285919
"129","172761_x_at","his-1","191667","Histone H4",-0.0881177022351114,8.45007061903409,-0.641831463085612,0.52982297516486,0.808401685487547,-7.00463376688177
"130","172772_x_at","skr-13","178493","SKp1 Related (ubiquitin ligase complex component)",-0.24182167183217,8.63780812394643,-2.09236577134541,0.05223959029528,0.264689054108527,-5.17259040831149
"131","172782_x_at","skr-9","178494","SKp1 Related (ubiquitin ligase complex component)",-0.134722262980144,8.64420230151835,-0.986470831177804,0.338186187690898,0.681932496456017,-6.72055278482621
"132","172787_x_at","his-64","178066","Histone H4",-0.135268512457145,8.64701280810334,-0.8062010386948,0.431624707980207,0.751474733950485,-6.88300274915675
"133","172790_x_at","cyp-13B1","181462","Putative cytochrome P450 cyp-13B1",-0.0375814450055811,3.96221865423868,-0.273856818740909,0.787602568405303,0.931124092808661,-7.17980826132214
"134","172793_x_at","cpr-3","180033","Cathepsin B-like cysteine proteinase 3",1.07668084240687,8.71593592492797,6.29208639902281,9.42574539634348e-06,0.000304692700021336,3.36687045359838
"135","172799_x_at","cut-2","179823","Cuticlin-2",-0.0282416096996299,6.3539651351383,-0.187281796022259,0.853729485480654,0.957101465550953,-7.2008010281395
"136","172801_x_at","col-43","179187","Col_cuticle_N domain-containing protein",-0.00199062248379356,9.20854394579303,-0.0130527408251635,0.989742665055861,0.997617797483917,-7.21919656218422
"137","172802_x_at","col-102","182802","Col_cuticle_N domain-containing protein",0.132005860189667,6.26474562399711,0.703514654404491,0.49157063516316,0.792942422532106,-6.96203114436623
"138","172803_x_at","col-107","176961","Col_cuticle_N domain-containing protein",-0.0637171602051598,6.290837021821,-0.375373172658718,0.712177681126925,0.898300341893308,-7.14526339760953
"139","172804_x_at","col-124","177901","Col_cuticle_N domain-containing protein",0.0177760243168343,10.2847201690128,0.158501245462779,0.875990790729034,0.963022312299776,-7.2060419549619
"140","172809_x_at","dpy-4","178414","Col_cuticle_N domain-containing protein",0.298265024998832,9.21709412081318,2.20112274643289,0.0423197380767404,0.235926882058833,-4.98043370408515
"141","172820_x_at","sqt-3","179693","Cuticle collagen 1",-0.0217360094824812,11.5299466447717,-0.162892408401368,0.872586853927867,0.962361063443323,-7.20529853323367
"142","172821_x_at","col-133","186083","Col_cuticle_N domain-containing protein",0.168025488164186,9.20949442942664,1.26613388749589,0.223097070075318,0.571446426421422,-6.41240527894889
"143","172826_x_at","col-17","173839","COLlagen",0.170280262330358,10.0632248947617,1.13718008568507,0.271752123450715,0.625735148972657,-6.56262490523312
"144","172844_x_at","fipr-21","181238","FIP (Fungus-Induced Protein) Related",0.546162979498574,8.70396705885075,3.92232696919349,0.00115886392394279,0.0160546928998055,-1.50119514710092
"145","172855_x_at","lin-28","172626","Protein lin-28",-0.0773837698371258,5.82272159743891,-0.708342135543818,0.488646604828243,0.792554003163661,-6.95854144622407
"146","172872_x_at","T23F2.3","188805","UPF0057 membrane protein T23F2.3",0.148071233043281,9.32438770993313,1.15186287255296,0.265838814707231,0.6196982244718,-6.54620702238127
"147","172882_x_at","msp-3","173825","Major sperm protein 3",0.120942688515473,4.64081111000654,0.704237041339147,0.491132429124551,0.792942422532106,-6.96151037281948
"148","172887_x_at","msp-64","173983","Major sperm protein 19/31/40/45/50/51/53/59/61/65/81/113/142",-0.0326963429847646,4.30043542422385,-0.160389090047487,0.874527061910255,0.96263971335766,-7.20572482540877
"149","172888_x_at","math-20","173562","MATH (meprin-associated Traf homology) domain containing",-0.677110610427351,6.67806227380077,-4.11737986461537,0.000764719505538891,0.011149931252088,-1.08594705039535
"150","172889_x_at","msp-45","173884","Major sperm protein 19/31/40/45/50/51/53/59/61/65/81/113/142",0.223594299142745,5.16686727822509,1.6435860806153,0.119229909426878,0.427873255000069,-5.90018020430871
"151","172895_x_at","dpy-13","177187","Cuticle collagen dpy-13",0.012234242947688,10.4482104700455,0.0969816123761039,0.923912424233809,0.976349826429218,-7.2143255882169
"152","172896_x_at","msp-49","173888","Major sperm protein 49",0.120169926355362,5.08998077158156,0.780843823106735,0.445983176633207,0.759391525749479,-6.90344806244705
"153","172898_x_at","EEED8.12","173922","Putative RNA-binding protein EEED8.12",-0.279942550185177,7.23149104027686,-1.84674621841188,0.0828477449478845,0.354272523574568,-5.58493174003267
"154","172902_x_at","col-34","177188","Cuticle collagen 34",-0.14025051369004,7.99817221796948,-0.810003481598001,0.429497080998132,0.751295532459234,-6.87988479724377
"155","172903_x_at","msp-55","177272","Major sperm protein 55/57",0.280725585181478,5.10254814931036,1.32521522200519,0.203207323426701,0.548107722308759,-6.33915017310122
"156","172920_x_at","kpc-1","173051","Furin-like protease kpc-1",0.351304287136212,6.17945790293638,2.42843162788814,0.0269612452045259,0.179147374274937,-4.56248716786151
"157","172932_x_at","unc-52","175126","Basement membrane proteoglycan;Ig-like domain-containing protein",-0.0137973787962649,6.72223631671198,-0.0912376048286132,0.928405262265396,0.977813642010596,-7.2148956828593
"158","172933_x_at","gsp-3","172082","Serine/threonine-protein phosphatase PP1-gamma",0.063629172990149,4.12397878986251,0.337424613519526,0.740062762165646,0.907849937325799,-7.15942453754693
"159","172942_x_at","srp-6","179125","SERPIN domain-containing protein",0.00431296852861873,7.76636946040537,0.030903492793067,0.975718240724491,0.992376844834421,-7.21878259569159
"160","172945_s_at","F13C5.1","180411","hypothetical protein",-0.215269222564224,5.64490288609935,-1.01064352869659,0.326818223175249,0.671676683410935,-6.69654570513238
"161","172952_s_at","C29A12.1","179501","hypothetical protein",-0.132254418617034,10.0251603683346,-1.08037352390879,0.295556835403933,0.646343022483892,-6.62444008413874
"162","172965_x_at","C35D6.4","183235","hypothetical protein",-0.12792161011801,4.63718403021298,-1.0839513967741,0.29401375893884,0.645636214925745,-6.62062740455761
"163","172966_x_at","F38C2.7","185463","hypothetical protein",-0.0084984628805751,6.14915533255717,-0.063144036370685,0.950412500100316,0.983767507369189,-7.21718308436447
"164","172971_s_at","Y54G2A.11","177058","hypothetical protein",0.622344495360664,7.77177119814487,5.55469514431844,3.93207290781496e-05,0.000999801464974902,1.91210139335254
"165","172981_s_at","exoc-8","173320","Exo84_C domain-containing protein",-0.0165675317488461,9.49984578913714,-0.165868365288641,0.870281416262087,0.961906566116534,-7.20478319379565
